Username,Text,Label
jnadnad,b'Baru aja td tanya rangorang kenapa kok pd ngeluh sinyal @telkomsel ... ak masih bisa aka tuh di buat zoom.. ternayata emang beneran busuk . Lg webinaran mati pdhl sinyal hospot nya masih on.. https://t.co/cI4D707ROt',
w_kurniawan_,b'@MGLFESS Asal sinyal Telkomsel bagus di tempat km nder udh pasti bagus jga',
ichahcii,"b'Ya Ampun sinyal #telkomsel  parah habis padahal semua bar full masih buffering, buffring beberap detik okay tapi kl udah semenit hdech ampun dah'",
Fuad0995,"b'Menteri BUMN meninjau titik G20 di kawasan ITDC Nusa Dua Bali, dan sekaligus test sinyal telkomsel.\n @erickthohir https://t.co/sVnYFCuGjs'",
yusiwantousenmg,b'Jaringan @Telkomsel ANCUR BANGET',
erlaan_djalal,b'Ada apa dengan jaringan @Telkomsel #telkomsel',
kartono560,b'Kenapa jaringan telkomsel lemot sdh berbulan\xc2\xb2 tdk ada perbaikan https://t.co/UP9ZWP2PHR\n @Telkomsel',
abukubril_,"b'@jek___ ini jaringan telkomsel doang kan stad, gak sama merk hp?'",
wil_jung,"b'Ini jaringan Telkomsel emg lagi down ya dari kemarin loh ilang ada ilang ada terus. Telkomsel/ By.u sama aja , kakak saya juga By.u signalnya bermasalah sampe sekarang, lagi ada perbaikan jaringan kah? \xf0\x9f\x98\x91\xf0\x9f\x98\x91\xf0\x9f\x98\x91\xf0\x9f\x98\x91 @Telkomsel'",
harsolasido,"b'@Telkomsel Bukan saat ini aja min, sudah sejak Netflix bisa diakses dengan sinyal Telkomsel, akses ke Netflix selalu buffering. Pakai operator lain aman2 aja nih. Tolong perbaiki yaa.. Katanya operator seluler terbaik nomor 1 lho, tapi gini :(('",
shibalsekiyaxx,b'chenle mungkin pas ke kampung gue gk bkln betah le gue nyari jaringan Telkomsel smpe harus diem di bawah pohon mangga \xf0\x9f\x98\xad itupun 4g y ngadat hshshhs',
arisariyasaaa,b'Sinyal telkomsel emg lg gangguan kah ?',
praayog__,b'@Telkomsel Makin kesini kok jaringan Telkomsel makin lelet yaaa...',
dsilstri,b'Sinyal @telkomsel jelek parah udh 2 minggu lebih sih ini',
teddy_beards,"b'@narkosun @herwatoe Sekalipun dibawah tower indosat, sinyal telkomsel tidak akan berubah jadi indosat. Kerasa kan repotnya jd kadrun? Klo mau kemana2 mesti manggul tower sendiri biar sinyalnya ga berubah, celakanya klo liat gereja pasti auto puter balik krn takut murtad klo deket2 \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82'",
ptrnvt9,b'Gua bikin tweet aja ngetik diotak doang wkwkwkwk\n \n Yaallah sinyal telkomsel jelek bangeeeeet -_- mending pake axis daaaah',
SaifaElfa_,b'Ini macet tol cikampek sama jaringan telkomsel sama2 ngeselin yaa',
Outo_Zona,b'@Telkomsel Gmn mau main pubg klo jaringan @Telkomsel leletnya minta ampun.....Telkomsel menang plat merah saja',
Springleestity,b'Gabisa streaming queendom soalnya sinyal telkomsel burik',
arcachen2,"b'@Telkomsel buat para gamer, better pake wifi sih, sinyal telkomsel mah labil kek bocil'",
Zeno_jm,b'Kenapa jaringan telkomsel lemot habis :(',
93zkyyy,"b'@JeromePolin Telkomsel terbilang paling bagus di tempat saya. Tapi soeednya cmn segini, hm. Klo kuliah bukannya nyimak baik-baik, tapi malah sibuk log in terus karna sering out karna terkendala jaringan :) @Telkomsel semoga lekas membaik ya seperti dulu https://t.co/MnxsNUPxVf'",
Wisnuuadji,"b'Padahal 2015 sinyal telkomsel aja susahnya bener2, makanya dulu kalo lagi mumet emang enaknya ke rumah nenek niiskeun mastaka'",
kemriyepiyekk,b'@dorkydiaries EH TOLONG DONG diskriminasi anak perusahaan ini namanya\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4 (padahal sinyal telkomsel sama sinyal b.yu sama)',
MatchaLawson,"b'Sinyal telkomsel halo bagus banget, giliran pake simpati bapuknyaa ampun \xf0\x9f\x98\xad'",
dukeofwinstor,"b'tiba-tiba sinyal Telkomsel hilang, dan ketika muncul cuma H+ bkn 4G..ada apa nih @Telkomsel? posisi di bandung,tengah kota deket alun2.'",
Wirawan_doyle,"b'@Telkomsel mantap sudah menunggu sampai seminggu baru ada perbaikan coverage sinyalnya, begini laaa harusnya sinyal Telkomsel , bukan salah di simcardnya bukan salah di hpnya, bagus baru ini masalah saya terselesaikan, tks https://t.co/YB6kM0yHUs'",
AdhiUtama2016,"b'Gak perlu dm tap cek saja.\n Sinyal telkomsel disini super amat jelek, muter2 aja gak pernah mulus'",
KikiDwiY02,b'Hujan kek gini sinyal telkomsel kek \xf0\x9f\x92\xa9',
5ecretlockey_,b'@hermawan_devina Haduh iya bener bgt ampe bingung wkwk. Dan sebelnya di wilayah rumahku sinyal telkomsel jelek\xf0\x9f\x99\x82 entah knp',
mufazahd,"b'@cha3nyeol @ndagels karena tinggal di pelosok dan ga banyak pilihan, cuma ada sinyal Telkomsel, mirip seperti kenapa masih ada orang yg mau beli bahan bakar ke SPBU Pertamina gitu, karena emang akses ke pilihan alternatif lain ga ada di daerah itu.'",
Cecycur,b'Busuk banget jaringan Telkomsel di Rancaekek. \xf0\x9f\x98\xbf\xf0\x9f\x98\xbf\xf0\x9f\x98\xbf',
qhunyid,b'Sinyal telkomsel 20menit kebelakang td kenapa yyhh? Mendadak no service bikin panique tdk hny itu ternyata indihum jg ngefrizzz',
dearkevinm,"b'Ini jaringan @Telkomsel kok ga stabil ya, berasa kyk lagi dipedalaman.'",
nuurrull_,"b'Bener-bener ye jaringan telkomsel ini. Ujan dikit, no signal, 3G, bahkan sampe EDGE. Hiyahiyahiya'",
ilzamltf,b'@myXL Iya nih sinyal @Telkomsel akhir akhir ini ga enak. Kenapa bisa gitu ya? Apa karena pakai paketan yg promo',
Callme_3L,b'@Bang_Garr Gak ah jaringan telkomsel lagi burukkkkkkk',
danangkf,b'Kapan sinyal @Telkomsel di daerah gua normal lagi gak kaya tembelek gni terus cuuuk!',
indsane,b'Salah satu alasan knapa pindah ke by.u\n \n Si sinyal telkomsel tp pengertian',
adaptashit,b'@taktekbum Pantesan kemaren-kemaren sinyal Telkomsel lagi bapuk banget tiap malem gak stabil(?)',
andiiiiiii__,b'Setiap hujan sinyal telkomsel pasti elek',
Reyn78132606,"b'Kata #telkomsel jaringannya terbaik,tapi pada kenyataannya jaringan #telkomsel terburuk \xf0\x9f\x91\x8e\xf0\x9f\x91\x8e'",
anildinda,"b'di kantor sinyal telkomsel jelek, tri bagus, dirumah sebaliknya. PR bngt mesti standby 2 kuota'",
gurborsss,b'Ini jaringan telkomsel kenapa jadi parah lemot banget malam ini ya!!!',
tiarasyaf,b'ini kenapa sinyal telkomsel sm tri mendadak sama aja jeleknya padahal harganya beda jauh?',
cosyhug,b'percuma beli 140gb kalo tau sinyal telkomsel masih gini',
97Lam0ire,b'Tolong bgt ini jaringan Telkomsel \xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2',
viccytd,b'@Telkomsel masih karna di daerah sini rata sinyal telkomsel buruk',
winterbearmyv,b'@AREAJULID meanwhile sinyal Telkomsel bgst dirmh gue kek asw',
Flawsome25,b'Tf ini sinyal telkomsel sama wifi indihome kayak taikk semua',
Imakhuzaimahh,b'Dah lah jaringan telkomsel gua bavuk\xf0\x9f\x98\x91',
unclezo_ss,"b'@Telkomsel halo mau tanya dong, kenapa sinyal telkomsel di rumah saya, terutama di kamar saya selalu lambat sekali yaa? saya sudah berkali kali komplain dan reset setting network di hp tapi tetep saja kecepatan dibawah 1mbps'",
rudidaely,"b'Jaringan @Telkomsel mulai tidak baik,'",
Chokikic,b'Emosi bgt sm jaringan telkomsel \xf0\x9f\x98\xa0',
Meylaba,"b'Ini kenapa sinyal telkomsel jadi edge kek tinggal di goa, tiap hari bgt loh gangguan \xf0\x9f\x98\xad'",
esbatuhangat,"b'Sinyal Telkomsel pas masuk ke SPBU Cikini https://t.co/P6tZS2bJag langsung ilang, jadi ga bisa isi bbm via My Pertamina. Tolong dong tolong @pertamina @Telkomsel'",
CheAgus__,b'@miftahsudurrr Anggeur butut anjir sinyal @Telkomsel  na',
kithmyteha,b'Ini dari semalem sinyal telkomsel gue no service mulu. Ini hp gue yg salah apa gimana si\xf0\x9f\xa5\xb2',
zzanitaf,b'Jaringan telkomsel lagi error atau cuma sim gue yang ga kebaca',
Habib_aLfauzi,b'Sinyal sinyal kemenanganku segera sampai jangan selemot sinyal Telkomsel malam ini',
semimoree,b'Baterai habis cuma cari sinyal telkomsel.',
ildail,b'Streaming ghost bus tour terus marah2 gara2 502 muluuu. Udah suudzon jaringan telkomsel bapuk tau2nya serverrr dowwwwnn wagelaseh. https://t.co/kJypuy5FJY',
diansapudtri,b'Jaringan Telkomsel payah',
redifikrio,"b'kepada @Telkomsel  yg terhormat, jaringan Telkomsel suka hilang2 gitu ya, Telkomsel ini lo TE KO M SEL,  mati lampu mati jaringan, hilang tiba2 pas hujan, terus pas tengah malam juga suka hilang, bentar sih cuma 10m, tapi ya, ini Telkomsel lo'",
aprilio18_,b'info sinyal telkomsel dong knp 3G wae',
dollarjawa,b'Sinyal Telkomsel kok makin lama makin buriq \xf0\x9f\x98\x94\xf0\x9f\x98\x94',
_Dhy_Mana,b'Sinyal Telkomsel lagi kenapa dah?\n Tiap jam segini mesti berantakan \xf0\x9f\x98\x8c',
innashasna,"b'Padahal pas langganan @DisneyPlusID, bisa-bisa aja pake Wifi. Ngga mesti pake jaringan @Telkomsel-nya. \xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\n \n Mestinya sekalian ditulis di T&amp;C-nya, ""Maxstream @Viu_ID hanya bisa dinikmati dengan jaringan Telkomsel"" gitu. \xf0\x9f\xa7\x90'",
sikoom,b'sinyal telkomsel jelek dari tengah malam tadi sampe skrg kenapa nih',
Taruwutaglia,b'Udah 2 minggu struggling sama sinyal Telkomsel kok ngadet banget keknya di sini\n UTS pernah telat 10 menit gara gara ini:((\n \n Karena hujan kah?',
ownerthinking,b'Parah cuy sinyal Telkomsel di Lawang @Telkomsel',
y3onjunie,b'sinyal telkomsel ku ilang ilangan gini kenapa si',
Rieskinovri,b'Jaringan Telkomsel benar benar bikin sakit hati..harga aja yg mahal. @TelkomCare',
nyinnyoon,b'Sinyal telkomsel ini kenapa jelek kaliiiiiiiii ffdqcwczzzxxacd??!!!!!!! https://t.co/fQtXU7bOg9',
rivaimuhamad,"b'Saya mencoba menonton @disneyplus di TV dengan Mi TV Stick. Jika menggunakan jaringan @Telkomsel, aplikasi berjalan lancar. Tapi jika menggunakan XL @myXLCare, aplikasi stuck di loading screen. Padahal kalau di HP/tablet berjalan normal dengan kedua jaringan tsb. Kenapa ya?'",
RimaSyaraswati,b'Sinyal Telkomsel di Jombang sakit banget tlg',
gngagss,"b'Ini sinyal @Telkomsel dua2nya ilang2an, tarif doang dinaikin. Tpi pelayanan enggak\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9'",
ulil_albabb,"b'Sinyal telkomsel di Daerah Pacet (mojokerto, jawa timur) memang naudzubillah @Telkomsel'",
amhdxi,b'@alshaptrr Males ga betah gada sinyal Telkomsel disini. \n \n Gila kali ya segini dinginnya di bilang gerah ._.',
ravpothher,b'Ini udah 2 hari sinyal telkomsel di gading bapuk apa gw doang yg ngerasain. Sampe2 gw ngungsi ke meruya baru lancar ini internet \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',
ReyNald17022614,"b'@Telkomsel Tolong lah min jaringan telkomsel nya di perbaiki lagi , mau main game aja susah... Jaringan nge Lag terus.\n Kecewa saya sebagai pelanggan Telkomsel \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'",
AndrewDiananta_,"b'@Telkomsel Jaringan telkomsel akhir2 ini kenapa ya min?\n sering lemot, buffering, kadang sinyal naik turun. \xf0\x9f\x98\x91'",
linaasgi,"b'@byu_id minn sinyal by.u ditempatku ko hilang yaa ngga ada jaringan, telkomsel juga hilang drtd pagi.. ada apa yaa?'",
Atmoj00,b'@SoloMenfess kalo cari unlimited ya by.U\n sinyal telkomsel bos',
hasyimainun_,b'Apakah hanya perasaan saya aja kalo sinyal @Telkomsel beberapa minggu terakhir sucks ya \xf0\x9f\x98\xa3\xf0\x9f\x98\xa3\xf0\x9f\x98\xa3',
vaccinatedbabe,"b'@telkomsel sinyal telkomsel di baleendah najis bgt, masa bisa cuma H?? sementara xl dan indosat lancar. kalau ga karena udah belasan tahun pake udah males pake telkomsel. udah ga reliable padahal mahal.'",
ichawid,b'Semoga nanti pagi sinyal telkomsel bisa diandalkan buat tethering karena please gamau banget ke kantor cuma gegara sinyal wifi rumah bapuk \xf0\x9f\x98\xaa',
Crb0231_,b'Faaaak jaringan @Telkomsel bangke',
notyourkanoyy,b'Susah amat sinyal Telkomsel di sini',
noalarmpls,b'makin jelek aja sinyal telkomsel \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',
bforbackmuscles,b'jaringan telkomsel makin lama makin jelek anjir apaan dah masih pagi juga',
nahar_gostu,"b'Sinyal Telkomsel sedang tidak baik lagikah? \n @Telkomsel \n Hampir seminggu ini, jaringan tidak stabil.'",
jarwofajar,"b'@Telkomsel ini sinyal telkomsel udah seminggu knpa jadi jelek bgt ? H+ mulu?\n Kecewa bener sama sinyal skg..\n Udah restart hp berulang kali tetep aja jelek sinyalnya, sampe pindah hp jg mash jelek sinyalnya. Kacauuu \xf0\x9f\xa5\xb2'",
nightclouds__,b'Ini sinyal telkomsel emang lagi jelek apa di aku aja sihhhh mau nonton dedis gabisa bisa :(',
Elghazalie,"b'Udah sebulan ini sinyal @telkomsel di rumah ancurrrr, kebangetan.'",
devidwiiii,"b'@Telkomsel min udah semingguan ini sinyal telkomsel di kecamatan tanjungsari dan kecamatan pamulihan kabupaten sumedang jelek banget sampe gabisa voice call watsapp kenapa ya ps:bukan saya pribadi saja,teman2 dan saudara juga mengalami hal yg sama tolong follow up nya tks.'",
syibby,b'Sinyal telkomsel dari kemarin jelek bangettt huffff',
_nabilaaaaakkkk,b'Ini yang bermasalah hp kentang atau jaringan telkomsel yaaa',
muvinian,b'Ternyata beneran jaringan Telkomsel yang error',
stevennsalim,b'@wildriftID fix in sinyal telkomsel/indihome yg lag',
Fatimah31514239,b'@Telkomsel Kenapa jaringan telkomsel ilang2an terus sih. Udh 3 harian ini. Harus restart terus. Kan kasian hapenya nanti gak awet klo dikit2 reatart',
ucancallmefa,"b'hubungan kita tuh serumit sinyal @Telkomsel yang menggagalkan pertemuan online kita malam ini,\n hasss kesel banget'",
ElfridaHutabar5,b'@PakarINTELek @MercyZheng Kekwkwkw\n \n Jaringan Telkomsel Kenapa yah \xf0\x9f\xa4\xa3',
akhaanwar,"b'Jaringan @Telkomsel jelek banget dah, youtube 480p buffer dong astaga'",
bammieya923,b'Sinyal @Telkomsel jelek banget :) garisnya cuma 1 atau malah gak ada sama sekali. Kalau cuma sehari dua hari okelah maklum tapi ini udah seminggu lebih sinyalnya begini \xf0\x9f\x98\x8c Mana pulsa sering kesedot sendiri.......... komplain begini juga paling dijawab pakai template doang https://t.co/SwZGJ9f5RR',
996rth,"b'Sinyal @Telkomsel kalau udh hujan atau mati listrik jelek abezzzz, tp paling kencang dalam menghisap kuota\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x98\xb3'",
Sn_damayanti,b'Mo nangis aja gara gara sinyal telkomsel \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',
yuniaeki,b'Sinyal telkomsel anjim banget',
zeusvelkhanos,b'tolong ini sinyal @telkomsel kenapa???',
lachibowlalaa,b'Asli sinyal telkomsel napa busuk bgt',
hrj_gfriend,b'Demi Neptunus ini sinyal Telkomsel lemottttttt bangetttt',
FrieskaRo,"b'@sinkajuliani96 Memang aneh sih, matlam kok sinyal telkomsel ikutan mati, tpi klo ujan kenceng abis, aneh gk sih?'",
ygsudahbertobat,"b'@Telkomsel Jln. Dusun III Glugur Kuta Komplek Bukit Indah Permai, Kab. Deli Serdang - Kutalimbaru - Sumatera Utara - 20354\n Sangat berharap di sampai ke Ke Pusat di Medan. Tidak nyaman sekali jaringan Telkomsel seperti, untuk telponan sering putus-putus kekurangan sinyal. Terimakasih'",
hkpurplee,"b'@subtanyarl Misi numpang jualan ka Kartu byu, kartu gaada masa tenggang, sinyal pake sinyal telkomsel. Kartu gratis + voucher cuci sepatu, area malang kota bisa dianter sampe depan rumah. Minat dm yaa https://t.co/Kn4nxpDxPW'",
puxxxjo,b'hari ini sinyal telkomsel agak asu :)',
indahdjambex,b'sinyal telkomsel akhir-akhir ini tiap siang kok parah bgt @TelkomCare',
arinnxw,b'Sinyal Telkomsel sering banget ilang ilangan kek doi \xf0\x9f\x98\x8c',
ScientiaID,b'Jaringan Telkomsel dan Telkom\xc2\xa0Menghilang https://t.co/cWi6R1KDRK',
whiskeynuna,b'Mati lampu sekejap tapi sinyal telkomsel langsung lenyap. Iki piye?',
kopidjahanam,b'Sinyal @Telkomsel klo hujan deres gini kayak keong!!!',
LumenHistoire_,"b'Operator di bilang jaringan lo payah disini masih aja ngeyel gk ada apa2..\n Gk ada apa2 muka lo sparing.. 1-2 bar jaringan telkomsel disini dibilang gk ada masalah.. OPERATOR PEA dari 1tahun trouble nya gk ada perbaikan, kelakuan @byu_id adik lo nih @Telkomsel\n \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1'",
bungkusoreo,b'Semingguan uring-uringan (ya meskipun tiap hari udah uring-uringan karena pengangguran) lebih +++ cuman karena sinyal telkomsel yang kek tai bet dah.',
DonnaYogi,"b'@Irfanardna @IndiHomeCare sama, posisi Tanbu, sinyal telkomsel hilang , indihome juga tidak ada jaringan.. mohon sgr diperbaiki'",
tappan_jempol,b'Kembali diphpin sinyal @telkomsel jaringannya LTE tapi muter doang chat aja ga kekirim',
BwOyaaA,"b'sinyal telkomsel kenapa gini si:(\n padahal biasanya garis2 tu full, tapi kenapa udah satu minggu masih kaya gini jaringan nya:( garis2 nya cuma satu kadang juga jadi E \n jelek bgt jaringannya!\xf0\x9f\x98\x90 https://t.co/7Ue5l12WQt'",
Ayudwykrnt,b'Emang dasar jaringan telkomsel yg kampret sih.',
shabrinnaa,"b'Udah 3 bulan lebih sinyal telkomsel di rumah gue kek gini mulu, lebih parahnya sampe no sim.. saatnya bye bye sama telkomsel. Bayar terus tp sinyalnya jelek sangat https://t.co/rM3isouitG'",
wisnusatria_,b'Sinyal telkomsel di rumah ampas sekali',
LEAAAUNNIEH,b'@Telkomsel sinyal telkomsel sekarang ga stabil! Padahal saya di lokasi kota metro. Layananmu. Tolong di benahi dulu. Sudah paketan mahal.',
namenotblank09,b'@FWBESS Jaringan Telkomsel maksudnya ka? \xf0\x9f\xa4\xa3',
ridhobae1982,b'@Telkomsel anjaaay SINYAL TELKOMSEL KOYO KAMPAAANG',
ditafess,b'Sinyal telkomsel ilang2an mulu euy',
11_11_1999,"b'@Telkomsel Selamat malam min, maaf menganggu. Mau tanya, kenapa untuk jaringan Telkomsel daerah Patokbeusi Subang lemah dan data seluler tidak bisa akses internet/lemot, dari pagi sampai sekarang ya? Bisa tolong dijelaskan? Terimakasih.'",
Qt_kata,"b'@ganjarpranowo Pak, dusun sijeruk desa butuh jaringan @Telkomsel  gak bsa dipakai, kalah sama @IndosatCare dan @smartfrenworld .'",
munhamiroh14,"b'Cape banget sama sinyal @Telkomsel @byu_id \n Makin hari makin ancur, makin ngga bener sinyalnyaa berhari hariiiii.\n Ngga mau diperbaiki apa?????'",
hyeji_twt,"b'Astaga, kalau pakai jaringan telkomsel, suka gak bisa mulu upload fleet.'",
ChocoOktada,"b'@Telkomsel selamat siang min, tolong sinyal telkomsel saya payah banget apakah karna didalam gedung ya atau karna saya dari LN jadi sinyalnya blm menyesuaikan. mohon bisa di periksa'",
larashati_rin,"b'Pada Senin pagi tanggal 20 September 2021, kata kunci Indihome dan Telkomsel trending pad a media sosial twitter. Hal ini disebabkan oleh jaringan Telkomsel dan Indihome yang sudah mengalami gangguan pada tanggal 19 September 2021, Minggu malam.'",
fitriasabils,b'Jaringan telkomsel emang debes bgt lemotnya\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xe2\x99\xa5\xef\xb8\x8f',
marionasrudin,"b'@Telkomsel Sudah seminggu sinyal telkomsel saya ""No Service"". sudah direstart dan segala macam dicoba tetep aja ga ngaruh. saya coba hubungi tempat saya beli, lalu ada diminta biaya seperti itu. apakah betul seperti itu?'",
yashdumpp,b'Sinyal Telkomsel lagi ngambek apa yaaa',
proovthkr,b'Bisa bisanya pas tidor mimpi punya tetangga yg mutar arctic monkeys kencang\xe2\x80\x9d. Pas bangun kaget karna sadar aku tinggal di daerah yg sinyal telkomsel aja ilang pas mati listriknya.\xf0\x9f\xa5\xb2',
Autophile124,"b'@Telkomsel Plis jangan gini jaringan telkomsel,semakin mahal tapi jaringannya bikin naik pitam'",
ooitsnotforu,b'Ini sinyal telkomsel napa kentang bgt si skrg',
fakhrulrj,b'Baru masuk tower jaringan telkomsel',
anwarzones,"b'Tiba-tiba sinyal telkomsel ilang.\n Ku tak bisa, jauhhhhhh, jauhhhhh dari *semua teriak apa?*, \n akeh nyamuk su ngarep lawang, mlebu sitik sinyal ilang.'",
wiithci,b'bapuk kali sinyal telkomsel',
brokenwings22_,b'Ini jaringan telkomsel kok tiba-tiba ilang gini ya min? @Telkomsel',
segogono,"b'@afrkml Coba BYu, sinyal telkomsel. Tapi kuota besoarr.'",
AjiDewangga10,b'@Telkomsel Kangen jaringan telkomsel yg stabil',
RahmatKw,b'@Telkomsel  haduh sinyal telkomsel kok kaya angin kadang ada banyakan ilangnya',
ipurpleu_2,b'sinyal telkomsel lg knp si anj dr kmrn',
arazhr99,b'Ini sinyal telkomsel kenapa sih? Ko dari tadi jelek banget. Engga tau karena apa. Perasaan dari kemaren aman aman aja. Mana kondisinya lagi urgent banget. Huft',
puguh__septiadi,"b'@Telkomsel sinyal telkomsel di daerah saya Jatiwaringin, PondokGede setiap malam sangat lambat ya, cuma ada satu bar. Tolong diberikan solusi.'",
mangode1667,"b'kenapa parah banget ya sinyal @Telkomsel akhir-akhir ini, apalagi kalau habis hujan, udah kayak sinyal edge aja \xf0\x9f\x98\x8f'",
dinday6_,b'jaringan telkomsel lagi eror ya????',
binbinibinie,b'Sinyal telkomsel klo di wc kenapa ngeselin gini ya.',
Yulius_Kelvin,"b'@Telkomsel Sudah berkali2, tapi tetap gabisa dipakai sama sekali. Apakah ada masalah di menara pemancar sinyalnya? Soalnya di dekat rumah (daerah perumahan Daan Mogot Baru) ada menara pemancar sinyal telkomsel. Biasanya speednya lancar, tapi dri 2 hari yg lalu bermasalah. Mohon difix ya.'",
Kandirasa,b'@marbeyberry Terpantau ndk Blimbing sinyal Telkomsel ngadat pisan \xf0\x9f\x98\x86',
sekpresosegawon,b'Taiklah sinyal telkomsel',
masyogx,"b'kembali saya ingin menanyakan, jaringan telkomsel dari tadi pagi hilang timbul itu karena apa ya? kerja jadi terganggu karena ini. @Telkomsel \n \n lokasi: Desa Kasikan, Kec. Tapung Hulu, Kab. Kampar-Riau'",
exteamcup,"b'Kenapa sih jaringan telkomsel dari kemaren jelek bgt. Dapetnya H+ mulu. 4G nya kemana sih?. Wifi juga goyang mulu, kadang bagus, sering jeleknya. Nagih cepet bgt broo, giliran kaya gini kaya asyuu @Telkomsel @IndiHomeCare'",
presiden_K,b'Ampun dah nih sinyal telkomsel dari kemaren ancur banget\n Udah dm masih tetep aja',
